turbine_id,target_time_utc,actual_power
1,2026-01-27T05:00:00Z,0.010000
1,2026-01-27T06:00:00Z,0.010000
1,2026-01-27T07:00:00Z,0.010000
1,2026-01-27T08:00:00Z,0.010000
1,2026-01-27T09:00:00Z,0.010000
1,2026-01-27T10:00:00Z,0.010000
1,2026-01-27T11:00:00Z,0.010000
1,2026-01-27T12:00:00Z,0.010000
1,2026-01-27T13:00:00Z,0.010000
1,2026-01-27T14:00:00Z,0.010000
1,2026-01-27T15:00:00Z,0.016667
1,2026-01-27T16:00:00Z,0.008333
1,2026-01-27T17:00:00Z,0.010000
1,2026-01-27T18:00:00Z,0.010000
1,2026-01-27T19:00:00Z,0.010000
1,2026-01-27T20:00:00Z,0.010000
1,2026-01-27T21:00:00Z,0.010000
1,2026-01-27T22:00:00Z,0.010000
1,2026-01-27T23:00:00Z,0.010000
1,2026-01-28T00:00:00Z,0.010000
1,2026-01-28T01:00:00Z,0.010000
1,2026-01-28T02:00:00Z,0.036667
1,2026-01-28T03:00:00Z,0.040000
1,2026-01-28T04:00:00Z,0.010000
1,2026-01-28T05:00:00Z,0.010000
1,2026-01-28T06:00:00Z,0.010000
1,2026-01-28T07:00:00Z,0.010000
1,2026-01-28T08:00:00Z,0.010000
1,2026-01-28T09:00:00Z,0.010000
1,2026-01-28T10:00:00Z,0.010000
1,2026-01-28T11:00:00Z,0.010000
1,2026-01-28T12:00:00Z,0.078333
1,2026-01-28T13:00:00Z,0.171667
1,2026-01-28T14:00:00Z,0.495000
1,2026-01-28T15:00:00Z,0.718333
1,2026-01-28T16:00:00Z,0.458333
1,2026-01-28T17:00:00Z,0.318333
1,2026-01-28T18:00:00Z,0.228333
1,2026-01-28T19:00:00Z,0.271667
1,2026-01-28T20:00:00Z,0.140000
1,2026-01-28T21:00:00Z,0.200000
1,2026-01-28T22:00:00Z,0.236667
1,2026-01-28T23:00:00Z,0.170000
1,2026-01-29T00:00:00Z,0.043333
1,2026-01-29T01:00:00Z,0.015000
1,2026-01-29T02:00:00Z,0.011667
1,2026-01-29T03:00:00Z,0.010000
1,2026-01-29T04:00:00Z,0.025000
1,2026-01-29T05:00:00Z,0.038333
1,2026-01-29T06:00:00Z,0.016667
1,2026-01-29T07:00:00Z,0.213333
1,2026-01-29T08:00:00Z,0.655000
1,2026-01-29T09:00:00Z,0.866667
1,2026-01-29T10:00:00Z,0.833333
1,2026-01-29T11:00:00Z,0.936667
1,2026-01-29T12:00:00Z,0.958333
1,2026-01-29T13:00:00Z,0.888333
1,2026-01-29T14:00:00Z,0.911667
1,2026-01-29T15:00:00Z,0.981667
1,2026-01-29T16:00:00Z,0.990000
1,2026-01-29T17:00:00Z,0.990000
1,2026-01-29T18:00:00Z,0.990000
1,2026-01-29T19:00:00Z,0.846667
1,2026-01-29T20:00:00Z,0.675000
1,2026-01-29T21:00:00Z,0.696667
1,2026-01-29T22:00:00Z,0.466667
1,2026-01-29T23:00:00Z,0.401667
1,2026-01-30T00:00:00Z,0.701667
1,2026-01-30T01:00:00Z,0.713333
1,2026-01-30T02:00:00Z,0.551667
1,2026-01-30T03:00:00Z,0.571667
1,2026-01-30T04:00:00Z,0.798333
1,2026-01-30T05:00:00Z,0.941667
1,2026-01-30T06:00:00Z,0.960000
1,2026-01-30T07:00:00Z,0.975000
1,2026-01-30T08:00:00Z,0.983333
1,2026-01-30T09:00:00Z,0.945000
1,2026-01-30T10:00:00Z,0.963333
1,2026-01-30T11:00:00Z,0.930000
1,2026-01-30T12:00:00Z,0.961667
1,2026-01-30T13:00:00Z,0.746667
1,2026-01-30T14:00:00Z,0.750000
1,2026-01-30T15:00:00Z,0.540000
1,2026-01-30T16:00:00Z,0.461667
1,2026-01-30T17:00:00Z,0.290000
1,2026-01-30T18:00:00Z,0.155000
1,2026-01-30T19:00:00Z,0.138333
1,2026-01-30T20:00:00Z,0.143333
1,2026-01-30T21:00:00Z,0.186667
1,2026-01-30T22:00:00Z,0.130000
1,2026-01-30T23:00:00Z,0.078333
1,2026-01-31T00:00:00Z,0.111667
1,2026-01-31T01:00:00Z,0.145000
1,2026-01-31T02:00:00Z,0.480000
1,2026-01-31T03:00:00Z,0.501667
1,2026-01-31T04:00:00Z,0.521667
1,2026-01-31T05:00:00Z,0.950000
1,2026-01-31T06:00:00Z,0.958333
1,2026-01-31T07:00:00Z,0.926667
1,2026-01-31T08:00:00Z,0.945000
1,2026-01-31T09:00:00Z,0.878333
1,2026-01-31T10:00:00Z,0.875000
1,2026-01-31T11:00:00Z,0.845000
1,2026-01-31T12:00:00Z,0.798333
1,2026-01-31T13:00:00Z,0.810000
1,2026-01-31T14:00:00Z,0.821667
1,2026-01-31T15:00:00Z,0.338333
1,2026-01-31T16:00:00Z,0.030000
1,2026-01-31T17:00:00Z,0.016667
1,2026-01-31T18:00:00Z,0.200000
2,2025-12-31T19:00:00Z,0.015000
2,2025-12-31T20:00:00Z,0.163333
2,2025-12-31T21:00:00Z,0.630000
2,2025-12-31T22:00:00Z,0.976667
2,2025-12-31T23:00:00Z,0.980000
2,2026-01-01T00:00:00Z,0.975000
2,2026-01-01T01:00:00Z,0.956667
2,2026-01-01T02:00:00Z,0.815000
2,2026-01-01T03:00:00Z,0.585000
2,2026-01-01T04:00:00Z,0.435000
2,2026-01-01T05:00:00Z,0.333333
2,2026-01-01T06:00:00Z,0.111667
2,2026-01-01T07:00:00Z,0.056667
2,2026-01-01T08:00:00Z,0.068333
2,2026-01-01T09:00:00Z,0.021667
2,2026-01-01T10:00:00Z,0.008333
2,2026-01-01T11:00:00Z,0.010000
2,2026-01-01T12:00:00Z,0.011667
2,2026-01-01T13:00:00Z,0.023333
2,2026-01-01T14:00:00Z,0.018333
2,2026-01-01T15:00:00Z,0.076667
2,2026-01-01T16:00:00Z,0.065000
2,2026-01-01T17:00:00Z,0.040000
2,2026-01-01T18:00:00Z,0.008333
2,2026-01-01T19:00:00Z,0.008333
2,2026-01-01T20:00:00Z,0.008333
2,2026-01-01T21:00:00Z,0.010000
2,2026-01-01T22:00:00Z,0.008333
2,2026-01-01T23:00:00Z,0.005000
2,2026-01-02T00:00:00Z,0.010000
2,2026-01-02T01:00:00Z,0.010000
2,2026-01-02T02:00:00Z,0.010000
2,2026-01-02T03:00:00Z,0.010000
2,2026-01-02T04:00:00Z,0.076667
2,2026-01-02T05:00:00Z,0.266667
2,2026-01-02T06:00:00Z,0.376667
2,2026-01-02T07:00:00Z,0.676667
2,2026-01-02T08:00:00Z,0.885000
2,2026-01-02T09:00:00Z,0.745000
2,2026-01-02T10:00:00Z,0.581667
2,2026-01-02T11:00:00Z,0.433333
2,2026-01-02T12:00:00Z,0.380000
2,2026-01-02T13:00:00Z,0.446667
2,2026-01-02T14:00:00Z,0.470000
2,2026-01-02T15:00:00Z,0.660000
2,2026-01-02T16:00:00Z,0.885000
2,2026-01-02T17:00:00Z,0.665000
2,2026-01-02T18:00:00Z,0.295000
2,2026-01-02T19:00:00Z,0.211667
2,2026-01-02T20:00:00Z,0.198333
2,2026-01-02T21:00:00Z,0.310000
2,2026-01-02T22:00:00Z,0.158333
2,2026-01-02T23:00:00Z,0.190000
2,2026-01-03T00:00:00Z,0.251667
2,2026-01-03T01:00:00Z,0.146667
2,2026-01-03T02:00:00Z,0.260000
2,2026-01-03T03:00:00Z,0.220000
2,2026-01-03T04:00:00Z,0.118333
2,2026-01-03T05:00:00Z,0.135000
2,2026-01-03T06:00:00Z,0.066667
2,2026-01-03T07:00:00Z,0.143333
2,2026-01-03T08:00:00Z,0.161667
2,2026-01-03T09:00:00Z,0.158333
2,2026-01-03T10:00:00Z,0.196667
2,2026-01-03T11:00:00Z,0.206667
2,2026-01-03T12:00:00Z,0.278333
2,2026-01-03T13:00:00Z,0.506667
2,2026-01-03T14:00:00Z,0.245000
2,2026-01-03T15:00:00Z,0.488333
2,2026-01-03T16:00:00Z,0.285000
2,2026-01-03T17:00:00Z,0.158333
2,2026-01-03T18:00:00Z,0.265000
2,2026-01-03T19:00:00Z,0.183333
2,2026-01-03T20:00:00Z,0.266667
2,2026-01-03T21:00:00Z,0.190000
2,2026-01-03T22:00:00Z,0.168333
2,2026-01-03T23:00:00Z,0.233333
2,2026-01-04T00:00:00Z,0.228333
2,2026-01-04T01:00:00Z,0.370000
2,2026-01-04T02:00:00Z,0.295000
2,2026-01-04T03:00:00Z,0.410000
2,2026-01-04T04:00:00Z,0.048333
2,2026-01-04T05:00:00Z,0.076667
2,2026-01-04T06:00:00Z,0.068333
2,2026-01-04T07:00:00Z,0.010000
2,2026-01-04T08:00:00Z,0.010000
2,2026-01-04T09:00:00Z,0.010000
2,2026-01-04T10:00:00Z,0.031667
2,2026-01-04T11:00:00Z,0.265000
2,2026-01-04T12:00:00Z,0.581667
2,2026-01-04T13:00:00Z,0.620000
2,2026-01-04T14:00:00Z,0.656667
2,2026-01-04T15:00:00Z,0.486667
2,2026-01-04T16:00:00Z,0.346667
2,2026-01-04T17:00:00Z,0.485000
2,2026-01-04T18:00:00Z,0.831667
2,2026-01-04T19:00:00Z,0.276667
2,2026-01-04T20:00:00Z,0.330000
2,2026-01-04T21:00:00Z,0.345000
2,2026-01-04T22:00:00Z,0.276667
2,2026-01-04T23:00:00Z,0.160000
2,2026-01-05T00:00:00Z,0.126667
2,2026-01-05T01:00:00Z,0.048333
2,2026-01-05T02:00:00Z,0.010000
2,2026-01-05T03:00:00Z,0.010000
2,2026-01-05T04:00:00Z,0.010000
2,2026-01-05T05:00:00Z,0.006667
2,2026-01-05T06:00:00Z,0.008333
2,2026-01-05T07:00:00Z,0.013333
2,2026-01-05T08:00:00Z,0.033333
2,2026-01-05T09:00:00Z,0.008333
2,2026-01-05T10:00:00Z,0.006667
2,2026-01-05T11:00:00Z,0.018333
2,2026-01-05T12:00:00Z,0.033333
2,2026-01-05T13:00:00Z,0.073333
2,2026-01-05T14:00:00Z,0.071667
2,2026-01-05T15:00:00Z,0.121667
2,2026-01-05T16:00:00Z,0.151667
2,2026-01-05T17:00:00Z,0.348333
2,2026-01-05T18:00:00Z,0.371667
2,2026-01-05T19:00:00Z,0.346667
2,2026-01-05T20:00:00Z,0.296667
2,2026-01-05T21:00:00Z,0.740000
2,2026-01-05T22:00:00Z,0.956667
2,2026-01-05T23:00:00Z,0.800000
2,2026-01-06T00:00:00Z,0.968333
2,2026-01-06T01:00:00Z,0.878333
2,2026-01-06T02:00:00Z,0.973333
2,2026-01-06T03:00:00Z,0.968333
2,2026-01-06T04:00:00Z,0.965000
2,2026-01-06T05:00:00Z,0.913333
2,2026-01-06T06:00:00Z,0.975000
2,2026-01-06T07:00:00Z,0.973333
2,2026-01-06T08:00:00Z,0.966667
2,2026-01-06T09:00:00Z,0.970000
2,2026-01-06T10:00:00Z,0.965000
2,2026-01-06T11:00:00Z,0.970000
2,2026-01-06T12:00:00Z,0.970000
2,2026-01-06T13:00:00Z,0.970000
2,2026-01-06T14:00:00Z,0.891667
2,2026-01-06T15:00:00Z,0.635000
2,2026-01-06T16:00:00Z,0.485000
2,2026-01-06T17:00:00Z,0.165000
2,2026-01-06T18:00:00Z,0.021667
2,2026-01-06T19:00:00Z,0.008333
2,2026-01-06T20:00:00Z,0.020000
2,2026-01-06T21:00:00Z,0.028333
2,2026-01-06T22:00:00Z,0.008333
2,2026-01-06T23:00:00Z,0.010000
2,2026-01-07T00:00:00Z,0.010000
2,2026-01-07T01:00:00Z,0.010000
2,2026-01-07T02:00:00Z,0.010000
2,2026-01-07T03:00:00Z,0.010000
2,2026-01-07T04:00:00Z,0.010000
2,2026-01-07T05:00:00Z,0.010000
2,2026-01-07T06:00:00Z,0.010000
2,2026-01-07T07:00:00Z,0.010000
2,2026-01-07T08:00:00Z,0.010000
2,2026-01-07T09:00:00Z,0.010000
2,2026-01-07T10:00:00Z,0.010000
2,2026-01-07T11:00:00Z,0.008333
2,2026-01-07T12:00:00Z,0.021667
2,2026-01-07T13:00:00Z,0.020000
2,2026-01-07T14:00:00Z,0.008333
2,2026-01-07T15:00:00Z,0.010000
2,2026-01-07T16:00:00Z,0.010000
2,2026-01-07T17:00:00Z,0.010000
2,2026-01-07T18:00:00Z,0.010000
2,2026-01-07T19:00:00Z,0.010000
2,2026-01-07T20:00:00Z,0.010000
2,2026-01-07T21:00:00Z,0.010000
2,2026-01-07T22:00:00Z,0.010000
2,2026-01-07T23:00:00Z,0.010000
2,2026-01-08T00:00:00Z,0.010000
2,2026-01-08T01:00:00Z,0.010000
2,2026-01-08T02:00:00Z,0.010000
2,2026-01-08T03:00:00Z,0.010000
2,2026-01-08T04:00:00Z,0.010000
2,2026-01-08T05:00:00Z,0.010000
2,2026-01-08T06:00:00Z,0.010000
2,2026-01-08T07:00:00Z,0.006667
2,2026-01-08T08:00:00Z,0.008333
2,2026-01-08T09:00:00Z,0.013333
2,2026-01-08T10:00:00Z,0.186667
2,2026-01-08T11:00:00Z,0.135000
2,2026-01-08T12:00:00Z,0.126667
2,2026-01-08T13:00:00Z,0.100000
2,2026-01-08T14:00:00Z,0.010000
2,2026-01-08T15:00:00Z,0.008333
2,2026-01-08T16:00:00Z,0.011667
2,2026-01-08T17:00:00Z,0.008333
2,2026-01-08T18:00:00Z,0.008333
2,2026-01-08T19:00:00Z,0.010000
2,2026-01-08T20:00:00Z,0.008333
2,2026-01-08T21:00:00Z,0.010000
2,2026-01-08T22:00:00Z,0.011667
2,2026-01-08T23:00:00Z,0.010000
2,2026-01-09T00:00:00Z,0.010000
2,2026-01-09T01:00:00Z,0.008333
2,2026-01-09T02:00:00Z,0.010000
2,2026-01-09T03:00:00Z,0.008333
2,2026-01-09T04:00:00Z,0.008333
2,2026-01-09T05:00:00Z,0.010000
2,2026-01-09T06:00:00Z,0.010000
2,2026-01-09T07:00:00Z,0.010000
2,2026-01-09T08:00:00Z,0.006667
2,2026-01-09T09:00:00Z,0.010000
2,2026-01-09T10:00:00Z,0.010000
2,2026-01-09T11:00:00Z,0.016667
2,2026-01-09T12:00:00Z,0.013333
2,2026-01-09T13:00:00Z,0.010000
2,2026-01-09T14:00:00Z,0.008333
2,2026-01-09T15:00:00Z,0.008333
2,2026-01-09T16:00:00Z,0.010000
2,2026-01-09T17:00:00Z,0.010000
2,2026-01-09T18:00:00Z,0.010000
2,2026-01-09T19:00:00Z,0.010000
2,2026-01-09T20:00:00Z,0.010000
2,2026-01-09T21:00:00Z,0.010000
2,2026-01-09T22:00:00Z,0.010000
2,2026-01-09T23:00:00Z,0.010000
2,2026-01-10T00:00:00Z,0.016667
2,2026-01-10T01:00:00Z,0.043333
2,2026-01-10T02:00:00Z,0.035000
2,2026-01-10T03:00:00Z,0.031667
2,2026-01-10T04:00:00Z,0.080000
2,2026-01-10T05:00:00Z,0.035000
2,2026-01-10T06:00:00Z,0.090000
2,2026-01-10T07:00:00Z,0.050000
2,2026-01-10T08:00:00Z,0.243333
2,2026-01-10T09:00:00Z,0.188333
2,2026-01-10T10:00:00Z,0.210000
2,2026-01-10T11:00:00Z,0.166667
2,2026-01-10T12:00:00Z,0.161667
2,2026-01-10T13:00:00Z,0.446667
2,2026-01-10T14:00:00Z,0.391667
2,2026-01-10T15:00:00Z,0.498333
2,2026-01-10T16:00:00Z,0.536667
2,2026-01-10T17:00:00Z,0.306667
2,2026-01-10T18:00:00Z,0.451667
2,2026-01-10T19:00:00Z,0.871667
2,2026-01-10T20:00:00Z,0.918333
2,2026-01-10T21:00:00Z,0.693333
2,2026-01-10T22:00:00Z,0.686667
2,2026-01-10T23:00:00Z,0.823333
2,2026-01-11T00:00:00Z,0.480000
2,2026-01-11T01:00:00Z,0.553333
2,2026-01-11T02:00:00Z,0.445000
2,2026-01-11T03:00:00Z,0.216667
2,2026-01-11T04:00:00Z,0.323333
2,2026-01-11T05:00:00Z,0.263333
2,2026-01-11T06:00:00Z,0.396667
2,2026-01-11T07:00:00Z,0.676667
2,2026-01-11T08:00:00Z,0.601667
2,2026-01-11T09:00:00Z,0.275000
2,2026-01-11T10:00:00Z,0.230000
2,2026-01-11T11:00:00Z,0.228333
2,2026-01-11T12:00:00Z,0.190000
2,2026-01-11T13:00:00Z,0.458333
2,2026-01-11T14:00:00Z,0.461667
2,2026-01-11T15:00:00Z,0.286667
2,2026-01-11T16:00:00Z,0.491667
2,2026-01-11T17:00:00Z,0.518333
2,2026-01-11T18:00:00Z,0.330000
2,2026-01-11T19:00:00Z,0.490000
2,2026-01-11T20:00:00Z,0.393333
2,2026-01-11T21:00:00Z,0.046667
2,2026-01-11T22:00:00Z,0.010000
2,2026-01-11T23:00:00Z,0.011667
2,2026-01-12T00:00:00Z,0.010000
2,2026-01-12T01:00:00Z,0.010000
2,2026-01-12T02:00:00Z,0.010000
2,2026-01-12T03:00:00Z,0.010000
2,2026-01-12T04:00:00Z,0.010000
2,2026-01-12T05:00:00Z,0.010000
2,2026-01-12T06:00:00Z,0.010000
2,2026-01-12T07:00:00Z,0.008333
2,2026-01-12T08:00:00Z,0.103333
2,2026-01-12T09:00:00Z,0.190000
2,2026-01-12T10:00:00Z,0.066667
2,2026-01-12T11:00:00Z,0.136667
2,2026-01-12T12:00:00Z,0.581667
2,2026-01-12T13:00:00Z,0.623333
2,2026-01-12T14:00:00Z,0.590000
2,2026-01-12T15:00:00Z,0.568333
2,2026-01-12T16:00:00Z,0.285000
2,2026-01-12T17:00:00Z,0.266667
2,2026-01-12T18:00:00Z,0.115000
2,2026-01-12T19:00:00Z,0.221667
2,2026-01-12T20:00:00Z,0.138333
2,2026-01-12T21:00:00Z,0.145000
2,2026-01-12T22:00:00Z,0.223333
2,2026-01-12T23:00:00Z,0.171667
2,2026-01-13T00:00:00Z,0.048333
2,2026-01-13T01:00:00Z,0.008333
2,2026-01-13T02:00:00Z,0.021667
2,2026-01-13T03:00:00Z,0.110000
2,2026-01-13T04:00:00Z,0.111667
2,2026-01-13T05:00:00Z,0.168333
2,2026-01-13T06:00:00Z,0.233333
2,2026-01-13T07:00:00Z,0.503333
2,2026-01-13T08:00:00Z,0.706667
2,2026-01-13T09:00:00Z,0.816667
2,2026-01-13T10:00:00Z,0.983333
2,2026-01-13T11:00:00Z,0.988333
2,2026-01-13T12:00:00Z,0.990000
2,2026-01-13T13:00:00Z,0.990000
2,2026-01-13T14:00:00Z,0.991667
2,2026-01-13T15:00:00Z,0.995000
2,2026-01-13T16:00:00Z,0.970000
2,2026-01-13T17:00:00Z,0.973333
2,2026-01-13T18:00:00Z,0.845000
2,2026-01-13T19:00:00Z,0.700000
2,2026-01-13T20:00:00Z,0.790000
2,2026-01-13T21:00:00Z,0.913333
2,2026-01-13T22:00:00Z,0.758333
2,2026-01-13T23:00:00Z,0.500000
2,2026-01-14T00:00:00Z,0.300000
2,2026-01-14T01:00:00Z,0.063333
2,2026-01-14T02:00:00Z,0.031667
2,2026-01-14T03:00:00Z,0.348333
2,2026-01-14T04:00:00Z,0.263333
2,2026-01-14T05:00:00Z,0.056667
2,2026-01-14T06:00:00Z,0.028333
2,2026-01-14T07:00:00Z,0.070000
2,2026-01-14T08:00:00Z,0.125000
2,2026-01-14T09:00:00Z,0.136667
2,2026-01-14T10:00:00Z,0.148333
2,2026-01-14T11:00:00Z,0.120000
2,2026-01-14T12:00:00Z,0.168333
2,2026-01-14T13:00:00Z,0.133333
2,2026-01-14T14:00:00Z,0.136667
2,2026-01-14T15:00:00Z,0.205000
2,2026-01-14T16:00:00Z,0.366667
2,2026-01-14T17:00:00Z,0.276667
2,2026-01-14T18:00:00Z,0.133333
2,2026-01-14T19:00:00Z,0.060000
2,2026-01-14T20:00:00Z,0.020000
2,2026-01-14T21:00:00Z,0.011667
2,2026-01-14T22:00:00Z,0.011667
2,2026-01-14T23:00:00Z,0.010000
2,2026-01-15T00:00:00Z,0.010000
2,2026-01-15T01:00:00Z,0.010000
2,2026-01-15T02:00:00Z,0.010000
2,2026-01-15T03:00:00Z,0.010000
2,2026-01-15T04:00:00Z,0.010000
2,2026-01-15T05:00:00Z,0.010000
2,2026-01-15T06:00:00Z,0.010000
2,2026-01-15T07:00:00Z,0.010000
2,2026-01-15T08:00:00Z,0.010000
2,2026-01-15T09:00:00Z,0.005000
2,2026-01-15T10:00:00Z,0.025000
2,2026-01-15T11:00:00Z,0.048333
2,2026-01-15T12:00:00Z,0.086667
2,2026-01-15T13:00:00Z,0.103333
2,2026-01-15T14:00:00Z,0.056667
2,2026-01-15T15:00:00Z,0.111667
2,2026-01-15T16:00:00Z,0.288333
2,2026-01-15T17:00:00Z,0.056667
2,2026-01-15T18:00:00Z,0.006667
2,2026-01-15T19:00:00Z,0.098333
2,2026-01-15T20:00:00Z,0.140000
2,2026-01-15T21:00:00Z,0.083333
2,2026-01-15T22:00:00Z,0.048333
2,2026-01-15T23:00:00Z,0.036667
2,2026-01-16T00:00:00Z,0.013333
2,2026-01-16T01:00:00Z,0.041667
2,2026-01-16T02:00:00Z,0.026667
2,2026-01-16T03:00:00Z,0.018333
2,2026-01-16T04:00:00Z,0.026667
2,2026-01-16T05:00:00Z,0.026667
2,2026-01-16T06:00:00Z,0.025000
2,2026-01-16T07:00:00Z,0.036667
2,2026-01-16T08:00:00Z,0.105000
2,2026-01-16T09:00:00Z,0.215000
2,2026-01-16T10:00:00Z,0.428333
2,2026-01-16T11:00:00Z,0.455000
2,2026-01-16T12:00:00Z,0.450000
2,2026-01-16T13:00:00Z,0.671667
2,2026-01-16T14:00:00Z,0.791667
2,2026-01-16T15:00:00Z,0.910000
2,2026-01-16T16:00:00Z,0.888333
2,2026-01-16T17:00:00Z,0.923333
2,2026-01-16T18:00:00Z,0.783333
2,2026-01-16T19:00:00Z,0.920000
2,2026-01-16T20:00:00Z,0.968333
2,2026-01-16T21:00:00Z,0.896667
2,2026-01-16T22:00:00Z,0.795000
2,2026-01-16T23:00:00Z,0.740000
2,2026-01-17T00:00:00Z,0.935000
2,2026-01-17T01:00:00Z,0.798333
2,2026-01-17T02:00:00Z,0.535000
2,2026-01-17T03:00:00Z,0.388333
2,2026-01-17T04:00:00Z,0.363333
2,2026-01-17T05:00:00Z,0.225000
2,2026-01-17T06:00:00Z,0.118333
2,2026-01-17T07:00:00Z,0.018333
2,2026-01-17T08:00:00Z,0.053333
2,2026-01-17T09:00:00Z,0.086667
2,2026-01-17T10:00:00Z,0.053333
2,2026-01-17T11:00:00Z,0.040000
2,2026-01-17T12:00:00Z,0.010000
2,2026-01-17T13:00:00Z,0.013333
2,2026-01-17T14:00:00Z,0.030000
2,2026-01-17T15:00:00Z,0.011667
2,2026-01-17T16:00:00Z,0.010000
2,2026-01-17T17:00:00Z,0.010000
2,2026-01-17T18:00:00Z,0.010000
2,2026-01-17T19:00:00Z,0.010000
2,2026-01-17T20:00:00Z,0.010000
2,2026-01-17T21:00:00Z,0.010000
2,2026-01-17T22:00:00Z,0.010000
2,2026-01-17T23:00:00Z,0.010000
2,2026-01-18T00:00:00Z,0.010000
2,2026-01-18T01:00:00Z,0.010000
2,2026-01-18T02:00:00Z,0.016667
2,2026-01-18T03:00:00Z,0.011667
2,2026-01-18T04:00:00Z,0.085000
2,2026-01-18T05:00:00Z,0.046667
2,2026-01-18T06:00:00Z,0.143333
2,2026-01-18T07:00:00Z,0.238333
2,2026-01-18T08:00:00Z,0.390000
2,2026-01-18T09:00:00Z,0.438333
2,2026-01-18T10:00:00Z,0.256667
2,2026-01-18T11:00:00Z,0.195000
2,2026-01-18T12:00:00Z,0.128333
2,2026-01-18T13:00:00Z,0.186667
2,2026-01-18T14:00:00Z,0.181667
2,2026-01-18T15:00:00Z,0.241667
2,2026-01-18T16:00:00Z,0.253333
2,2026-01-18T17:00:00Z,0.291667
2,2026-01-18T18:00:00Z,0.233333
2,2026-01-18T19:00:00Z,0.350000
2,2026-01-18T20:00:00Z,0.505000
2,2026-01-18T21:00:00Z,0.503333
2,2026-01-18T22:00:00Z,0.370000
2,2026-01-18T23:00:00Z,0.345000
2,2026-01-19T00:00:00Z,0.503333
2,2026-01-19T01:00:00Z,0.336667
2,2026-01-19T02:00:00Z,0.136667
2,2026-01-19T03:00:00Z,0.213333
2,2026-01-19T04:00:00Z,0.311667
2,2026-01-19T05:00:00Z,0.226667
2,2026-01-19T06:00:00Z,0.301667
2,2026-01-19T07:00:00Z,0.333333
2,2026-01-19T08:00:00Z,0.291667
2,2026-01-19T09:00:00Z,0.305000
2,2026-01-19T10:00:00Z,0.280000
2,2026-01-19T11:00:00Z,0.168333
2,2026-01-19T12:00:00Z,0.306667
2,2026-01-19T13:00:00Z,0.481667
2,2026-01-19T14:00:00Z,0.295000
2,2026-01-19T15:00:00Z,0.248333
2,2026-01-19T16:00:00Z,0.018333
2,2026-01-19T17:00:00Z,0.060000
2,2026-01-19T18:00:00Z,0.020000
2,2026-01-19T19:00:00Z,0.010000
2,2026-01-19T20:00:00Z,0.010000
2,2026-01-19T21:00:00Z,0.008333
2,2026-01-19T22:00:00Z,0.010000
2,2026-01-19T23:00:00Z,0.011667
2,2026-01-20T00:00:00Z,0.075000
2,2026-01-20T01:00:00Z,0.020000
2,2026-01-20T02:00:00Z,0.010000
2,2026-01-20T03:00:00Z,0.008333
2,2026-01-20T04:00:00Z,0.008333
2,2026-01-20T05:00:00Z,0.020000
2,2026-01-20T06:00:00Z,0.060000
2,2026-01-20T07:00:00Z,0.011667
2,2026-01-20T08:00:00Z,0.033333
2,2026-01-20T09:00:00Z,0.083333
2,2026-01-20T10:00:00Z,0.040000
2,2026-01-20T11:00:00Z,0.016667
2,2026-01-20T12:00:00Z,0.008333
2,2026-01-20T13:00:00Z,0.010000
2,2026-01-20T14:00:00Z,0.010000
2,2026-01-20T15:00:00Z,0.010000
2,2026-01-20T16:00:00Z,0.010000
2,2026-01-20T17:00:00Z,0.035000
2,2026-01-20T18:00:00Z,0.160000
2,2026-01-20T19:00:00Z,0.263333
2,2026-01-20T20:00:00Z,0.296667
2,2026-01-20T21:00:00Z,0.440000
2,2026-01-20T22:00:00Z,0.651667
2,2026-01-20T23:00:00Z,0.835000
2,2026-01-21T00:00:00Z,0.945000
2,2026-01-21T01:00:00Z,0.886667
2,2026-01-21T02:00:00Z,0.981667
2,2026-01-21T03:00:00Z,0.986667
2,2026-01-21T04:00:00Z,0.990000
2,2026-01-21T05:00:00Z,0.933333
2,2026-01-21T06:00:00Z,0.988333
2,2026-01-21T07:00:00Z,0.990000
2,2026-01-21T08:00:00Z,0.990000
2,2026-01-21T09:00:00Z,0.986667
2,2026-01-21T10:00:00Z,0.975000
2,2026-01-21T11:00:00Z,0.985000
2,2026-01-21T12:00:00Z,0.986667
2,2026-01-21T13:00:00Z,0.281667
2,2026-01-21T14:00:00Z,0.053333
2,2026-01-21T15:00:00Z,0.171667
2,2026-01-21T16:00:00Z,0.200000
2,2026-01-21T17:00:00Z,0.158333
2,2026-01-21T18:00:00Z,0.315000
2,2026-01-21T19:00:00Z,0.475000
2,2026-01-21T20:00:00Z,0.520000
2,2026-01-21T21:00:00Z,0.385000
2,2026-01-21T22:00:00Z,0.428333
2,2026-01-21T23:00:00Z,0.151667
2,2026-01-22T00:00:00Z,0.298333
2,2026-01-22T01:00:00Z,0.090000
2,2026-01-22T02:00:00Z,0.026667
2,2026-01-22T03:00:00Z,0.010000
2,2026-01-22T04:00:00Z,0.028333
2,2026-01-22T05:00:00Z,0.016667
2,2026-01-22T06:00:00Z,0.010000
2,2026-01-22T07:00:00Z,0.008333
2,2026-01-22T08:00:00Z,0.148333
2,2026-01-22T09:00:00Z,0.328333
2,2026-01-22T10:00:00Z,0.321667
2,2026-01-22T11:00:00Z,0.495000
2,2026-01-22T12:00:00Z,0.511667
2,2026-01-22T13:00:00Z,0.468333
2,2026-01-22T14:00:00Z,0.773333
2,2026-01-22T15:00:00Z,0.818333
