turbine_id,forecast_origin_utc,weather_run_utc,target_time_utc,horizon_h,model,model_version,fallback_used,wind_speed_100m,power_curve,persistence,actual_power
2,2026-01-05T19:00:00Z,2026-01-05T12:00:00Z,2026-01-07T10:00:00Z,39,0.01063038,hgb-jan-eval-train-before-20260101,false,0.70000000,0.01000000,0.37166667,0.01000000
2,2026-01-05T19:00:00Z,2026-01-05T12:00:00Z,2026-01-07T11:00:00Z,40,0.00814223,hgb-jan-eval-train-before-20260101,false,1.88000000,0.01043333,0.37166667,0.00833333
2,2026-01-05T19:00:00Z,2026-01-05T12:00:00Z,2026-01-07T12:00:00Z,41,0.01035026,hgb-jan-eval-train-before-20260101,false,2.16000000,0.01136667,0.37166667,0.02166667
2,2026-01-05T19:00:00Z,2026-01-05T12:00:00Z,2026-01-07T13:00:00Z,42,0.01889003,hgb-jan-eval-train-before-20260101,false,2.28000000,0.01236667,0.37166667,0.02000000
2,2026-01-05T19:00:00Z,2026-01-05T12:00:00Z,2026-01-07T14:00:00Z,43,0.03113402,hgb-jan-eval-train-before-20260101,false,3.44000000,0.04593333,0.37166667,0.00833333
2,2026-01-05T19:00:00Z,2026-01-05T12:00:00Z,2026-01-07T15:00:00Z,44,0.13976610,hgb-jan-eval-train-before-20260101,false,4.30000000,0.08633333,0.37166667,0.01000000
2,2026-01-05T19:00:00Z,2026-01-05T12:00:00Z,2026-01-07T16:00:00Z,45,0.11236169,hgb-jan-eval-train-before-20260101,false,3.97000000,0.06933333,0.37166667,0.01000000
2,2026-01-05T19:00:00Z,2026-01-05T12:00:00Z,2026-01-07T17:00:00Z,46,0.11295097,hgb-jan-eval-train-before-20260101,false,3.86000000,0.06383333,0.37166667,0.01000000
2,2026-01-05T19:00:00Z,2026-01-05T12:00:00Z,2026-01-07T18:00:00Z,47,0.09765754,hgb-jan-eval-train-before-20260101,false,4.23000000,0.08233333,0.37166667,0.01000000
2,2026-01-05T19:00:00Z,2026-01-05T12:00:00Z,2026-01-07T19:00:00Z,48,0.09155913,hgb-jan-eval-train-before-20260101,false,4.11000000,0.07633333,0.37166667,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-06T20:00:00Z,1,0.01233835,hgb-jan-eval-train-before-20260101,false,1.88000000,0.01086667,0.02000000,0.02833333
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-06T21:00:00Z,2,0.01604714,hgb-jan-eval-train-before-20260101,false,2.19000000,0.01293333,0.02000000,0.02833333
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-06T22:00:00Z,3,0.01169798,hgb-jan-eval-train-before-20260101,false,1.50000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-06T23:00:00Z,4,0.01060237,hgb-jan-eval-train-before-20260101,false,0.89000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T00:00:00Z,5,0.04249536,hgb-jan-eval-train-before-20260101,false,2.62000000,0.02073333,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T01:00:00Z,6,0.03411540,hgb-jan-eval-train-before-20260101,false,2.38000000,0.01593333,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T02:00:00Z,7,0.02466340,hgb-jan-eval-train-before-20260101,false,2.44000000,0.01713333,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T03:00:00Z,8,0.02229348,hgb-jan-eval-train-before-20260101,false,2.22000000,0.01313333,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T04:00:00Z,9,0.01160239,hgb-jan-eval-train-before-20260101,false,1.29000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T05:00:00Z,10,0.01316388,hgb-jan-eval-train-before-20260101,false,1.44000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T06:00:00Z,11,0.01178100,hgb-jan-eval-train-before-20260101,false,1.37000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T07:00:00Z,12,0.01356609,hgb-jan-eval-train-before-20260101,false,1.51000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T08:00:00Z,13,0.01362197,hgb-jan-eval-train-before-20260101,false,1.75000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T09:00:00Z,14,0.01196091,hgb-jan-eval-train-before-20260101,false,1.60000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T10:00:00Z,15,0.01051564,hgb-jan-eval-train-before-20260101,false,1.40000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T11:00:00Z,16,0.01074287,hgb-jan-eval-train-before-20260101,false,0.65000000,0.01000000,0.02000000,0.01166667
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T12:00:00Z,17,0.01091592,hgb-jan-eval-train-before-20260101,false,0.64000000,0.01000000,0.02000000,0.02833333
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T13:00:00Z,18,0.01091592,hgb-jan-eval-train-before-20260101,false,1.31000000,0.01000000,0.02000000,0.02000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T14:00:00Z,19,0.01526230,hgb-jan-eval-train-before-20260101,false,2.52000000,0.01873333,0.02000000,0.01166667
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T15:00:00Z,20,0.02444178,hgb-jan-eval-train-before-20260101,false,2.84000000,0.02663333,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T16:00:00Z,21,0.03074909,hgb-jan-eval-train-before-20260101,false,2.77000000,0.02406667,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T17:00:00Z,22,0.02907443,hgb-jan-eval-train-before-20260101,false,2.84000000,0.02663333,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T18:00:00Z,23,0.02521519,hgb-jan-eval-train-before-20260101,false,2.38000000,0.01593333,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T19:00:00Z,24,0.01221307,hgb-jan-eval-train-before-20260101,false,1.70000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T20:00:00Z,25,0.01055390,hgb-jan-eval-train-before-20260101,false,1.33000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T21:00:00Z,26,0.01223106,hgb-jan-eval-train-before-20260101,false,2.48000000,0.01793333,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T22:00:00Z,27,0.01229004,hgb-jan-eval-train-before-20260101,false,1.60000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T23:00:00Z,28,0.01359678,hgb-jan-eval-train-before-20260101,false,1.59000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T00:00:00Z,29,0.01512063,hgb-jan-eval-train-before-20260101,false,1.68000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T01:00:00Z,30,0.01658028,hgb-jan-eval-train-before-20260101,false,0.61000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T02:00:00Z,31,0.01205313,hgb-jan-eval-train-before-20260101,false,2.13000000,0.01253333,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T03:00:00Z,32,0.00988708,hgb-jan-eval-train-before-20260101,false,1.35000000,0.01000000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T04:00:00Z,33,0.01069748,hgb-jan-eval-train-before-20260101,false,1.97000000,0.01146667,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T05:00:00Z,34,0.03602353,hgb-jan-eval-train-before-20260101,false,2.83000000,0.02626667,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T06:00:00Z,35,0.04536811,hgb-jan-eval-train-before-20260101,false,3.37000000,0.04606667,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T07:00:00Z,36,0.02446860,hgb-jan-eval-train-before-20260101,false,3.49000000,0.05046667,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T08:00:00Z,37,0.06196325,hgb-jan-eval-train-before-20260101,false,3.66000000,0.05670000,0.02000000,0.00833333
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T09:00:00Z,38,0.04359337,hgb-jan-eval-train-before-20260101,false,3.05000000,0.03433333,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T10:00:00Z,39,0.07257062,hgb-jan-eval-train-before-20260101,false,3.47000000,0.04973333,0.02000000,0.18333333
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T11:00:00Z,40,0.14732473,hgb-jan-eval-train-before-20260101,false,4.33000000,0.09146667,0.02000000,0.13833333
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T12:00:00Z,41,0.22501276,hgb-jan-eval-train-before-20260101,false,5.26000000,0.15760000,0.02000000,0.13500000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T13:00:00Z,42,0.27359405,hgb-jan-eval-train-before-20260101,false,5.63000000,0.19213333,0.02000000,0.12000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T14:00:00Z,43,0.40818888,hgb-jan-eval-train-before-20260101,false,6.25000000,0.26250000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T15:00:00Z,44,0.47014885,hgb-jan-eval-train-before-20260101,false,6.53000000,0.30123333,0.02000000,0.01333333
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T16:00:00Z,45,0.48316269,hgb-jan-eval-train-before-20260101,false,6.55000000,0.30400000,0.02000000,0.01333333
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T17:00:00Z,46,0.46108327,hgb-jan-eval-train-before-20260101,false,6.49000000,0.29570000,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T18:00:00Z,47,0.46086066,hgb-jan-eval-train-before-20260101,false,6.78000000,0.33636667,0.02000000,0.01000000
1,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T19:00:00Z,48,0.69912762,hgb-jan-eval-train-before-20260101,false,7.13000000,0.39120000,0.02000000,0.01166667
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-06T20:00:00Z,1,0.01117235,hgb-jan-eval-train-before-20260101,false,1.88000000,0.01043333,0.02166667,0.02000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-06T21:00:00Z,2,0.01488113,hgb-jan-eval-train-before-20260101,false,2.19000000,0.01146667,0.02166667,0.02833333
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-06T22:00:00Z,3,0.01053198,hgb-jan-eval-train-before-20260101,false,1.50000000,0.01000000,0.02166667,0.00833333
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-06T23:00:00Z,4,0.01016997,hgb-jan-eval-train-before-20260101,false,0.89000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T00:00:00Z,5,0.04206296,hgb-jan-eval-train-before-20260101,false,2.62000000,0.02030000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T01:00:00Z,6,0.03368300,hgb-jan-eval-train-before-20260101,false,2.38000000,0.01470000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T02:00:00Z,7,0.02423100,hgb-jan-eval-train-before-20260101,false,2.44000000,0.01610000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T03:00:00Z,8,0.02195621,hgb-jan-eval-train-before-20260101,false,2.22000000,0.01156667,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T04:00:00Z,9,0.01126512,hgb-jan-eval-train-before-20260101,false,1.29000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T05:00:00Z,10,0.01282661,hgb-jan-eval-train-before-20260101,false,1.44000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T06:00:00Z,11,0.01144373,hgb-jan-eval-train-before-20260101,false,1.37000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T07:00:00Z,12,0.01322882,hgb-jan-eval-train-before-20260101,false,1.51000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T08:00:00Z,13,0.01328470,hgb-jan-eval-train-before-20260101,false,1.75000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T09:00:00Z,14,0.01162364,hgb-jan-eval-train-before-20260101,false,1.60000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T10:00:00Z,15,0.01017837,hgb-jan-eval-train-before-20260101,false,1.40000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T11:00:00Z,16,0.01040560,hgb-jan-eval-train-before-20260101,false,0.65000000,0.01000000,0.02166667,0.00833333
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T12:00:00Z,17,0.01048352,hgb-jan-eval-train-before-20260101,false,0.64000000,0.01000000,0.02166667,0.02166667
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T13:00:00Z,18,0.01048352,hgb-jan-eval-train-before-20260101,false,1.31000000,0.01000000,0.02166667,0.02000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T14:00:00Z,19,0.01482990,hgb-jan-eval-train-before-20260101,false,2.52000000,0.01796667,0.02166667,0.00833333
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T15:00:00Z,20,0.02400938,hgb-jan-eval-train-before-20260101,false,2.84000000,0.02603333,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T16:00:00Z,21,0.02958309,hgb-jan-eval-train-before-20260101,false,2.77000000,0.02393333,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T17:00:00Z,22,0.02790843,hgb-jan-eval-train-before-20260101,false,2.84000000,0.02603333,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T18:00:00Z,23,0.02404919,hgb-jan-eval-train-before-20260101,false,2.38000000,0.01470000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T19:00:00Z,24,0.01104707,hgb-jan-eval-train-before-20260101,false,1.70000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T20:00:00Z,25,0.00938789,hgb-jan-eval-train-before-20260101,false,1.33000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T21:00:00Z,26,0.01179866,hgb-jan-eval-train-before-20260101,false,2.48000000,0.01703333,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T22:00:00Z,27,0.01112404,hgb-jan-eval-train-before-20260101,false,1.60000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-07T23:00:00Z,28,0.01316438,hgb-jan-eval-train-before-20260101,false,1.59000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T00:00:00Z,29,0.01395463,hgb-jan-eval-train-before-20260101,false,1.68000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T01:00:00Z,30,0.01614788,hgb-jan-eval-train-before-20260101,false,0.61000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T02:00:00Z,31,0.01162073,hgb-jan-eval-train-before-20260101,false,2.13000000,0.01126667,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T03:00:00Z,32,0.00881621,hgb-jan-eval-train-before-20260101,false,1.35000000,0.01000000,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T04:00:00Z,33,0.00962661,hgb-jan-eval-train-before-20260101,false,1.97000000,0.01073333,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T05:00:00Z,34,0.03568626,hgb-jan-eval-train-before-20260101,false,2.83000000,0.02573333,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T06:00:00Z,35,0.04503084,hgb-jan-eval-train-before-20260101,false,3.37000000,0.04313333,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T07:00:00Z,36,0.02418277,hgb-jan-eval-train-before-20260101,false,3.49000000,0.04793333,0.02166667,0.00666667
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T08:00:00Z,37,0.06167741,hgb-jan-eval-train-before-20260101,false,3.66000000,0.05473333,0.02166667,0.00833333
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T09:00:00Z,38,0.04330754,hgb-jan-eval-train-before-20260101,false,3.05000000,0.03233333,0.02166667,0.01333333
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T10:00:00Z,39,0.07223335,hgb-jan-eval-train-before-20260101,false,3.47000000,0.04713333,0.02166667,0.18666667
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T11:00:00Z,40,0.14698746,hgb-jan-eval-train-before-20260101,false,4.33000000,0.08813333,0.02166667,0.13500000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T12:00:00Z,41,0.22920644,hgb-jan-eval-train-before-20260101,false,5.26000000,0.14930000,0.02166667,0.12666667
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T13:00:00Z,42,0.27778772,hgb-jan-eval-train-before-20260101,false,5.63000000,0.18506667,0.02166667,0.10000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T14:00:00Z,43,0.41238255,hgb-jan-eval-train-before-20260101,false,6.25000000,0.25166667,0.02166667,0.01000000
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T15:00:00Z,44,0.46971644,hgb-jan-eval-train-before-20260101,false,6.53000000,0.28993333,0.02166667,0.00833333
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T16:00:00Z,45,0.48220075,hgb-jan-eval-train-before-20260101,false,6.55000000,0.29266667,0.02166667,0.01166667
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T17:00:00Z,46,0.46012133,hgb-jan-eval-train-before-20260101,false,6.49000000,0.28446667,0.02166667,0.00833333
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T18:00:00Z,47,0.45989872,hgb-jan-eval-train-before-20260101,false,6.78000000,0.32430000,0.02166667,0.00833333
2,2026-01-06T19:00:00Z,2026-01-06T12:00:00Z,2026-01-08T19:00:00Z,48,0.69816568,hgb-jan-eval-train-before-20260101,false,7.13000000,0.37446667,0.02166667,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-07T20:00:00Z,1,0.02779512,hgb-jan-eval-train-before-20260101,false,3.06000000,0.03470000,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-07T21:00:00Z,2,0.02870362,hgb-jan-eval-train-before-20260101,false,3.04000000,0.03396667,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-07T22:00:00Z,3,0.14911526,hgb-jan-eval-train-before-20260101,false,4.86000000,0.12546667,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-07T23:00:00Z,4,0.15936241,hgb-jan-eval-train-before-20260101,false,4.70000000,0.11366667,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T00:00:00Z,5,0.06161279,hgb-jan-eval-train-before-20260101,false,3.36000000,0.04570000,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T01:00:00Z,6,0.01522565,hgb-jan-eval-train-before-20260101,false,1.57000000,0.01000000,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T02:00:00Z,7,0.01359678,hgb-jan-eval-train-before-20260101,false,1.68000000,0.01000000,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T03:00:00Z,8,0.01102761,hgb-jan-eval-train-before-20260101,false,2.17000000,0.01280000,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T04:00:00Z,9,0.09061034,hgb-jan-eval-train-before-20260101,false,4.28000000,0.08846667,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T05:00:00Z,10,0.13204896,hgb-jan-eval-train-before-20260101,false,3.88000000,0.06693333,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T06:00:00Z,11,0.01460106,hgb-jan-eval-train-before-20260101,false,2.08000000,0.01220000,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T07:00:00Z,12,0.03549518,hgb-jan-eval-train-before-20260101,false,2.65000000,0.02133333,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T08:00:00Z,13,0.06559256,hgb-jan-eval-train-before-20260101,false,3.42000000,0.04790000,0.01000000,0.00833333
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T09:00:00Z,14,0.11315476,hgb-jan-eval-train-before-20260101,false,3.32000000,0.04423333,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T10:00:00Z,15,0.07256142,hgb-jan-eval-train-before-20260101,false,3.03000000,0.03360000,0.01000000,0.18333333
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T11:00:00Z,16,0.10044360,hgb-jan-eval-train-before-20260101,false,3.31000000,0.04386667,0.01000000,0.13833333
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T12:00:00Z,17,0.08350270,hgb-jan-eval-train-before-20260101,false,3.83000000,0.06426667,0.01000000,0.13500000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T13:00:00Z,18,0.08908908,hgb-jan-eval-train-before-20260101,false,3.96000000,0.07120000,0.01000000,0.12000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T14:00:00Z,19,0.11076020,hgb-jan-eval-train-before-20260101,false,4.37000000,0.09386667,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T15:00:00Z,20,0.11076020,hgb-jan-eval-train-before-20260101,false,4.35000000,0.09266667,0.01000000,0.01333333
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T16:00:00Z,21,0.08752755,hgb-jan-eval-train-before-20260101,false,4.05000000,0.07600000,0.01000000,0.01333333
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T17:00:00Z,22,0.10092392,hgb-jan-eval-train-before-20260101,false,4.39000000,0.09506667,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T18:00:00Z,23,0.16111140,hgb-jan-eval-train-before-20260101,false,5.06000000,0.14146667,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T19:00:00Z,24,0.15572140,hgb-jan-eval-train-before-20260101,false,5.40000000,0.17066667,0.01000000,0.01166667
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T20:00:00Z,25,0.12121714,hgb-jan-eval-train-before-20260101,false,5.35000000,0.16600000,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T21:00:00Z,26,0.12121714,hgb-jan-eval-train-before-20260101,false,5.28000000,0.15946667,0.01000000,0.01333333
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T22:00:00Z,27,0.14574549,hgb-jan-eval-train-before-20260101,false,5.30000000,0.16133333,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-08T23:00:00Z,28,0.14602658,hgb-jan-eval-train-before-20260101,false,5.42000000,0.17253333,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-09T00:00:00Z,29,0.18772889,hgb-jan-eval-train-before-20260101,false,5.52000000,0.18186667,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-09T01:00:00Z,30,0.19251639,hgb-jan-eval-train-before-20260101,false,5.97000000,0.22936667,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-09T02:00:00Z,31,0.34992438,hgb-jan-eval-train-before-20260101,false,6.34000000,0.27495000,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-09T03:00:00Z,32,0.35981704,hgb-jan-eval-train-before-20260101,false,6.56000000,0.30538333,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-09T04:00:00Z,33,0.47568272,hgb-jan-eval-train-before-20260101,false,7.03000000,0.37553333,0.01000000,0.01000000
1,2026-01-07T19:00:00Z,2026-01-07T12:00:00Z,2026-01-09T05:00:00Z,34,0.22242380,hgb-jan-eval-train-before-20260101,false,5.57000000,0.18653333,0.01000000,0.01000000
